location_code,location_name,usage_count,tag_code
023-7-1-1,023-07-01-01 P2_DS동_1층_DS-1977(승강기전실 1-7),19,G1
023-8-1-1,023-08 P2_DS동_1층_DS-1701(Spare Part)[서측],19,G1
024-16-1-1,024-16-01-01 P2_DP동_1층_WH-1501(냉동창고 기계실),19,G1
024-74-1-1,024-74-01-01  P2_DP동_2층_DP-2674(복도 샘플보관실),19,T1
025-11-1-1,025-11 P2_GMP_5F_CM-5603(CMP I/O Room),19,G1
035-19-1-2,035-19 P3_유틸리티동_1층_UT-1026(B/UTILITY 룸),19,G1
035-72-1-1,035-72 P3_3F_CO-3075(Storage-1),19,G1
30-40-1-1,030-40 P3_생산동_1층_WH-1613(1F-MCC-1E),19,G1
30-43-1-1,030-43 P3_생산동_1층_WH-1230(INCOMING GOWNINGRACK),19,G2
30-52-1-1,030-52 P3_생산동_1층_WH-1225(반입도크-2[입문]),19,T2
302-20-1-1,302-20 P4_GMP_3F_MF-3414(HVAC Room),19,G1
31-54-1-1,031-54 P3_생산동_2층_비상도어[입구],19,T2
34-3-1-1,034-03 P3_생산동_옥상_DS-R921(P3-#2 계단실)-입문,19,T1
405-7-1-1,405-07 P4_4F_QC-4626(Sterility Test Room(B)),19,G1
50-26-1-1,50-26 ADC_1F_MF-1801(폐수처리조 기계실 #1),19,G1
600-8-1-1,600-08 BP2_1층_P4-A2-1303(보안 상황실 입문),19,T2
701-1-1-1,701-01 P4_생산동_2층브릿지 SPEED GATE-1 입문,19,T1
011-73-1-1,011-73 P1_2F_Q1-2040(Sample Storage Room),18,G1
012-17-1-1,012-17 P1_K-GMP_2F_DS-2413(MCS Server Room),18,G1
012-47-1-1,012-47 P1_GMP_5F_DS-5608(Waste Airlock (5F)),18,G1
014-5-1-1,014-05 P1_K-GMP_1F_W1-1054(Dispensing Entrance(W)),18,T2
022-48-1-2,022-48 P2_커뮤니티동_1층_Respect Room-2,18,G1
033-72-1-1,033-72 P3_GMP_4F_AD-4329(Maintenance docu. room),18,G1
033-76-1-1,033-76 P3_GMP_4F_PD-4132(Cell Bank Storage),18,G1
033-79-1-1,033-79 P3_GMP_4F_PD-4128(Cell Culture Process),18,G1
401-1-1-1,401-01 P4_4층_P4-AD-4995(FUTURE),18,G1
50-9-1-1,50-09 ADC_GMP_1F_WH-1102(CRT Storage),18,G1
513-3-1-1,513-03 P5_DS동_1층_DS-1633(MCC-2),18,G1
519-19-1-1,519-19 P5_US동_1층_P5-US-1401(Office 입문),18,T2
700-26-1-1,700-26_P1 UT2 방향 S/G #수동문 입문,18,T2
700-35-1-1,700-35_P2 메인로비 수동문	입문,18,N1
011-86-1-1,011-86 P1 3F Q1-3100 (LN2 탱크 보관실),17,G1
023-32-1-1,023-32 P2_GMP_1F_DS-1505(Utility Room),17,G1
033-48-1-1,033-48 P3_GMP_4F_QC-4175(Corridor ? 5),17,T1
035-83-1-1,035-83 P3_유틸리티동_2층_UT-2101(Spare Part),17,G1
301-3-1-1,301-03 P4_GMP_3F_MF-3661(MCS/IO ROOM),17,G1
32-33-1-1,032-33 P3_생산동_3층_DS-3629(DS전기실[동측]),17,G1
402-6-1-1,"402-06 P4_GMP_4F_MF-4621(QEMS,BMS Server,I/O Room)",17,G1
50-17-1-2,50-17 ADC_1F_WH-1201(반입도크#2)_출문,17,T3
50-99-1-2,50-99 ADC_1F_WH-1201(반입도크#3_외측)_출문,17,T3
51-37-1-1,51-37 ADC_2F_MF-2952(I/O ROOM),17,G1
512-17-1-1,512-17 P5_GMP_1F_DS-1110(W A/L),17,G1
516-42-1-1,516-42 P5_MS동_3층_MS-3395(방송실),17,G1
518-11-1-1,518-11 P5_UT동_2층_P5-UT-2101(#1 냉동기실),17,G1
523-39-1-1,523-39 P5_DS동_Main 로비 안면 S/G #3 입문,17,N1
523-44-1-2,523-44 P5_MS동_보안동 방향 안면 S/G #1 출문,17,T3
53-85-1-1,53-85 ADC_4F_MF-4311(교정실),17,G1
700-45-1-2,700-45_P2 도크장 방향 수동문 출문,17,T3
003-6-2-2,003-06 P3_생산동_정문 SWING GATE  출문,16,T2
022-41-1-1,022-41(C-385)-01 P2_커뮤니티동_3층_준법경영팀,16,G1
022-46-1-2,022-46 P2_커뮤니티동_3층_스튜디오-2,16,G1
023-52-1-1,023-52 P2_GMP_2F_DS-2603(I/O ROOM),16,G1
035-17-1-1,035-17 P3_유틸리티동_1층_UT-1025(보일러실),16,G1
035-36-1-1,035-36_P3_유틸리티동_2층_UT-2001(SWGR RM),16,G1
035-41-1-1,035-41 P3_유틸리티동_3층_UT-3037(전실-1),16,G1
035-55-1-2,035-55 P3_유틸리티동_3층_UT-3023(공조기실[남측출문]),16,T3
101-4-1-1,101-04 P4_GMP_1F_AD-1996(FREEZER ROOM),16,G1
106-4-1-1,106-04 P4_GMP_1F_MF-1662(MCS SERVER ROOM),16,G1
30-19-1-1,030-19 P3_생산동_1층_DS-1513(벌크가스실),16,G1
34-18-1-1,034-18 P3_생산동_옥상_DS-R925(P3-#11 계단실)-입문,16,T1
511-14-1-1,511-14 P5_DS동_2층_DS-2357(모성보호실 입문),16,N1
512-65-1-1,512-65 P5_DS동_RF층_DS-4631(MCC),16,G1
514-48-1-1,514-48 P5_GMP_3F_DS-3261(SAMPLE STAGING A/L),16,G1
514-75-1-1,514-75 P5_GMP_2F_DS-2312(QA Archive Room),16,G1
516-32-1-1,516-32 P5_MS동_2층_MS-2705C(기계실 (PHASE-1)),16,G1
516-43-1-1,516-43 P5_MS동_3층_MS-3631(MCC),16,G1
516-55-1-1,516-55 P5_GMP_3F_MS-3203(LN2 Supply Room-1),16,G1
518-6-1-1,518-06 P5_UT동_1층_P5-UT-1106(발전기실 입문),16,T2
519-9-1-1,519-09 P5_WWT동_3층_P5-WT-3501(TMS),16,G1
52-78-1-1,52-78 ADC_GMP_3F_QC-3120(Chemistry Test Room),16,G1
523-10-1-1,523-10 P5_DS동_Spine 방향 화물 Gate 입문,16,T2
523-38-1-2,523-38 P5_DS동_Main 로비 안면 S/G #2 출문,16,N1
523-8-1-2,523-08 P5_DS동_Spine 방향-2 S/G #1 출문,16,T3
55-5-1-1,55-05 ADC S/G 화물게이트_입문,16,T2
600-67-1-1,600-67 BP2_5층_P4-A2-5207(소강당 출석체크-2),16,G4
014-49-1-1,014-49 P1_3F_W1-3011( -70℃ Freezer실),15,G1
022-55-1-1,022-55-01-01 P2_커뮤니티동_2층_협력사 사무실 입구_입문,15,T2
022-61-1-1,022-61 P2_커뮤니티동_3층_TF Office-5-1,15,G1
023-20-1-1,023-20 P2_GMP_1F_DS-1253(Freeze & Thaw Techcore),15,G1
035-73-1-1,"035-73 P3_GMP_3F_CO-3042(BEMS,BMS Server,I/O Room)",15,G1
29-25-1-1,029-25 P3_생산동_1층_DS-1338(Automation Maint. Roo,15,G1
31-27-1-1,031-27 P3_생산동_2층_DS-2412(공조기실),15,G1
31-31-1-1,031-31 P3_K-GMP_2F_DS-2816(Freezer Room),15,G1
43-3-1-2,043-03-02 RD_GMP_1F_RD-1405(Cell Bank Room),15,G1
50-23-1-1,50-23 ADC_1F_MF-1703(폐기물수집실-3_일반)_입문,15,T2
513-48-1-1,513-48 P5_DS동_2층_DS-2354(탕비실-2),15,G1
516-50-1-1,516-50 P5_MS동_3층_MS-3340(CLIENT ROOM-3),15,G1
516-52-1-1,516-52 P5_MS동_3층_MS-3340(CLIENT ROOM-1),15,G1
600-11-1-1,600-11 BP2_1층_P4-A2-1307(보안 사무실 입문),15,T2
011-91-1-1,011-91 P1_4F_LN2실,14,G1
013-22-1-1,013-22 P1_GMP_8F_DP-8103(Shift room),14,G1
016-6-1-1,016-06 W-101(펌프실)#206,14,G1
022-55-1-2,022-55-01-02 P2_커뮤니티동_2층_협력사 사무실 입구_출문,14,T2
022-56-1-1,022-56-01-01 P2_커뮤니티동_2층_수동 화물게이트_입문,14,T2
025-71-1-1,025-71 P2_DP동_4F_DS-4501(HVAC Room),14,G1
103-8-1-1,103-08 P4_GMP_1F_WH-1266(EM EQUIPMENT STORAGE),14,G1
205-10-1-1,205-10 P4_2층_P4-MF-2648(MCC),14,G1
30-11-1-1,030-11 P3_GMP_1F_DS-1264(Waste Airlock (PP)),14,G1
30-13-1-1,030-13 P3_생산동_1층_DS-1927(P3-#9 계단실),14,T1
30-34-1-1,030-34 P3_GMP_1F_DS-1290(AIRLOCK),14,G1
50-23-1-2,50-23 ADC_1F_MF-1703(폐기물수집실-3_일반)_출문,14,T3
50-24-1-1,50-24 ADC_1F_MF-1304(방풍실-2_출),14,G1
50-24-1-2,50-24 ADC_1F_MF-1304(방풍실-2_입),14,G1
51-39-1-1,51-39 ADC_GMP_2F_WH-2213(DISPENSING),14,G1
511-15-1-1,511-15 P5_DS동_2층_DS-2401(공조기실),14,G1
512-18-1-1,512-18 P5_GMP_1F_DS-1701(FREEZER & THAW-1),14,G1
512-19-1-1,512-19 P5_GMP_1F_DS-1702(FREEZER & THAW-2),14,G1
512-30-1-2,512-30 P5_DS동_2층_DS-2907(#7 계단 출문),14,T1
512-74-1-1,512-74 P5_DS동_1층_DS-1503(BULK GAS FULTER ROOM),14,G1
516-18-1-1,516-18 P5_MS동_1층_MS-1127(탱크실),14,G1
523-40-1-2,523-40 P5_DS동_Main 로비 안면 S/G #4 출문,14,N1
600-11-1-2,600-11 BP2_1층_P4-A2-1307(보안 사무실 출문),14,T3
700-90-1-1,700-90_P4 P3 방향-1 수동문 입문,14,T2
700-96-1-1,700-96 P4_생산동_정문 Swing GATE 입문,14,T2
022-56-1-2,022-56-01-02 P2_커뮤니티동_2층_수동 화물게이트_출문,13,T2
023-17-1-1,023-17-01-01 P2_DS동_1층_DS-1974(승강기전실 1-4),13,G1
090-4-1-1,090-04 P4_WWT_2층_오버브릿지 출입구,13,T1
106-7-1-1,106-07 P4_GMP_1F_MF-1637(IT Control Room),13,G1
30-21-1-1,030-21 P3_생산동_1층_DS-1928(P3-#10 계단실),13,T1
302-16-1-1,302-16 P4_GMP_3F_SB-3212(TECHNICAL CORE_3F),13,G1
302-19-1-1,302-19 P4_GMP_3F-MF-3415(HVAC Room),13,G1
43-47-1-1,043-47 개발동 1층 RD-1306 (창고),13,G1
50-99-1-1,50-99 ADC_1F_WH-1201(반입도크#3_외측)_입문,13,T2
511-23-1-1,511-23 P5_GMP_3F_DS-3632(MCS IO Room),13,G1
512-10-1-1,512-10 P5_DS동_1층_DS-1507(CIILLED WATER HEADER ROOM,13,G1
513-38-1-1,513-38 P5_DS동_3층_DS-3122(샘플보관전실),13,G1
700-96-2-2,700-96 P4_생산동_정문 Swing GATE 출문,13,T2
023-1-1-1,023-01 P2_GMP_1F_DS-1603(I/O ROOM),12,G1
025-33-1-1,025-33 P2_DP동_옥상_AD-R931(엘리베이터 기계실),12,T1
103-12-1-1,103-12 P4_1층_P4-WH-1216(반출도크-1B),12,G1
106-3-1-1,106-03 P4_GMP_1F_MF-1663(MCS/IO ROOM),12,G1
201-4-1-1,201-04 P4_GMP_2F_MF-2623(BMS/IO Room),12,G1
32-12-1-1,032-12 P3_GMP_3F_DS-3618(MCS I/O room),12,G1
50-12-1-1,50-12 ADC_GMP_1F_WH-1702(Cold room),12,G1
502-9-1-1,502-09 P4_GMP_5F_MF-5622(BMS/IO Room),12,G1
51-34-1-1,51-34 ADC_GMP_2F_WH-2214(MM STORAGE-1),12,G1
511-5-1-1,511-05 P5_GMP_1F_DS-1632(MCS IO Room),12,G1
512-16-1-1,512-16 P5_GMP_1F_DS-1122A(P. A/L),12,G1
513-46-1-2,513-46 P5_DS동_RF층_DS-4909(9번 계단 출문),12,T1
515-21-1-1,515-21 P5_DS동_2층_DS-2102(폐기물류전실),12,G1
518-24-1-1,518-24 P5_UT동_1층_P5-UT-1102(전실 입문),12,T2
52-67-1-1,52-67 ADC_GMP_3F_MF-3971(CYLINDER GAS ROOM),12,G1
523-29-1-1,523-29 P5_MS동_보안동 방향 화물 Gate 입문,12,T2
523-36-1-1,523-36 P5_DS동_Sub 로비 안면 S/G #2 입문,12,N1
523-39-1-2,523-39 P5_DS동_Main 로비 안면 S/G #3 출문,12,N1
700-24-1-1,700-24_P1 UT1 방향 S/G #수동문 입문,12,T2
700-93-2-2,700-93 P4_생산동_정문 SPEED GATE-2 출문,12,T2
012-30-1-1,012-30 P1_GMP_3F_DS-3202(I/O Room),11,G1
013-41-1-1,013-41 P1_8F_DP-8150(Mechanical Room),11,G1
015-11-1-1,015-11 U-101(전기실)#201,11,G1
015-8-1-1,015-08 U-105A(발전기실)#198,11,G1
033-13-1-1,033-13 P3_생산동_4층_AD-4324(T/F 사무실-3),11,G1
035-4-1-1,035-04 P3_유틸리티동_1층_UT-1008(발전기실),11,G1
092-89-1-1,092-89-1 P1_WH동 _동측 비상계단 출입구,11,T1
105-4-1-1,105-04 P4_1층_P4-MF-1611(전기실),11,G1
31-15-1-1,031-15 P3_생산동_2층_DS-2212(창고),11,G1
31-47-1-1,031-47 P3_생산동_2층_WH-2112(세탁가운창고),11,G1
32-40-1-1,032-40 P3_생산동_3층_DS-3416(진공장비실),11,G1
34-39-1-1,034-39 P3_GMP_4F_QC-4133(Room Temp Storage Room 3),11,G1
350-26-1-1,350-26 P3_OT_1층_오일탱크실-4,11,G1
51-46-1-1,51-46 ADC_GMP_2F_DS-2701(COLD ROOM),11,G1
51-49-1-1,51-49 ADC_GMP_2F_WH-2216(HOOM ROOM),11,G1
511-1-1-1,511-01 P5_DS동_1층_DS-1631(MCC),11,G1
512-4-1-1,512-04 P5_DS동_1층_DS-1973(BIO WASTE INACTIVAION),11,G1
513-5-1-1,513-05 P5_GMP_1F_DS-1634(MCS IO Room),11,G1
514-41-1-2,514-41 P5_DS동_3층_DS-3402(공조기실-2 출문),11,T3
518-24-1-2,518-24 P5_UT동_1층_P5-UT-1102(전실 출문),11,T3
523-40-1-1,523-40 P5_DS동_Main 로비 안면 S/G #4 입문,11,N1
523-44-1-1,523-44 P5_MS동_보안동 방향 안면 S/G #1 입문,11,T2
600-73-1-1,600-73 BP2_5층_P4-A2-5202(대강당 방송실),11,G4
600-75-1-1,600-75 BP2_5층_P4-A2-5202(대강당 방송실),11,G4
022-60-1-2,022-60 P2_커뮤니티동_3층_TF Office-4-2,10,G1
024-38-1-1,024-38 P2_DP동_1층_WH-1737(Lab 장비 유지보수실1),10,G1
024-42-1-1,024-42 P2_K-GMP_1F_WH-1603A(DP Server Room),10,G1
035-20-1-1,035-20 P3_유틸리티동_1층_UT-1021(여자탈의실),10,G2
035-78-1-1,035-78 P3_3F_CO-3040(EPS),10,G1
092-5-1-1,092-05 P1_WH동_ 3F 교육실 출석-CDO 실습장,10,G4
29-18-1-1,029-18 P3_생산동_1층_DS-1621(1F-MCC-2W),10,G1
29-24-1-1,029-24 P3_K-GMP_1F_DS-1336(IT Control Room),10,G1
31-50-1-1,031-50 P3_생산동_2층_WH-2924(P3-#10 계단실),10,T1
403-8-1-1,403-08 P4_4층_P4-AD-4982(장비보관실),10,G1
43-3-1-1,043-03-01 RD_GMP_1F_RD-1405(Cell Bank Room),10,G1
50-14-1-1,50-14 ADC_GMP_1F_WH-1104(Toxic Storage),10,G1
50-21-1-2,50-21 ADC_1F_WH-1204(NON-GMP 도크)_입문,10,T2
514-71-1-1,514-71 P5_DS동_1층_DS-1979(IT 지원실),10,G1
516-29-1-1,516-29 P5_MS동_2층_MS-2631(MCC),10,G1
516-41-1-1,516-41 P5_MS동_3층_MS-3394(AUTOMATION),10,G1
517-10-1-1,517-10 P5_MS동_8층_MS-8401(공조실 입문),10,T2
52-73-1-1,52-73 ADC_GMP_3F_QC-3207(MLT Room Material A/L),10,G1
523-11-1-2,523-11 P5_DS동_Spine 방향 S/G #1 출문,10,T3
523-12-1-1,523-12 P5_DS동_Spine 방향 S/G #2 입문,10,T2
523-37-1-2,523-37 P5_DS동_Main 로비 안면 S/G #1 출문,10,N1
523-43-1-2,523-43 P5_MS동_Main 로비 안면 S/G #3 출문,10,N1
600-70-1-2,600-70 BP2_5층_P4-A2-5903(계단실-3 출문),10,T1
600-8-1-2,600-08 BP2_1층_P4-A2-1303(보안 상황실 출문),10,T3
700-45-1-1,700-45_P2 도크장 방향 수동문 입문,10,T2
003-5-1-1,003-05 P3_생산동_정문 SPEED GATE-5 입문,9,T2
012-26-1-1,012-26 P1_GMP_3F_DS-3603(Waste Airlock (3F)),9,G1
012-5-1-1,012-05 P1_GMP_1F_DS-1405(Waste Disposal Dock),9,G1
013-33-1-1,013-33 P1_5F_DP-5210(비상계단),9,T1
022-60-1-1,022-60 P2_커뮤니티동_3층_TF Office-4-1,9,G1
023-70-1-1,023-70 P2_GMP_4F_DS-4603(I/O ROOM),9,G1
024-43-1-1,024-43 P2_DP동_1층_WH-1737(Lab 장비 유지보수실2),9,G1
024-6-1-1,024-06 P2_K-GMP_1F_WH-1204(Freezer Storage Entranc,9,G1
025-8-1-1,025-08 P2_K-GMP_4F_DP-4603B(CMP Server Room),9,G1
027-4-1-1,027-04 P2_외곽_물탱크실 주출입구,9,T2
035-39-1-1,035-39 P3_유틸리티동_3층_UT-3007(전기실-1[북측]),9,G1
036-1-1-1,036-01 P3_폐수처리장_1층_W-114(기계실),9,G1
102-18-1-1,102-18 P4_1층_P4-MF-1815(실린더 가스실),9,G1
30-50-1-1,030-50 P3_생산동_1층_WH-1228(반출도크-2[입문]),9,T2
31-1-1-1,031-01 P3_생산동_2층_DS-2318(모성보호실(입문)),9,N1
34-44-1-1,034-44 P3_생산동_4F_AD-4411(HVAC ROOM-2),9,G1
401-6-1-1,401-06 P4_GMP_4F_QC-4221(Waste Room-1),9,G1
402-5-1-1,402-05 P4_4층_P4-MF-4644(MCC),9,G1
50-27-1-1,50-27 ADC_WWT_MF-1809(폐수처리조 중간관리층),9,G1
51-91-1-1,51-91 ADC_GMP_2F_DS-2151(GOWNING A/L 3-6(IN)),9,G2
516-64-1-1,516-64 P5_MS동_3층_MS-3101(SPARE PART STORAGE),9,G1
52-75-1-1,52-75 ADC_3F_QC-3216(무균시험실 물류전실),9,G1
600-37-1-1,600-37 BP2_5층_P4-A2-5602(전기실),9,G1
700-72-1-1,700-72_P4 UT방향 수동문 입문,9,T2
003-4-1-1,003-04 P3_생산동_정문 SPEED GATE-4 입문,8,T2
015-7-1-1,015-07 U-104(소방펌프실)#197,8,G1
016-7-1-1,016-07 W-102(슬러지탈수실)#207,8,G1
016-9-1-1,016-09 W-104(약품저장실)#209,8,G1
022-59-1-1,022-59 P2_커뮤니티동_3층_TF Office-3-1,8,G1
023-26-1-1,023-26 P2_GMP_1F_DS-1280(Waste Airlock (PP)),8,G1
023-51-1-1,023-51-01-01 P2_DS동_2층_DS-2602 (전기실),8,G1
023-86-1-1,023-86 P2_GMP_5F_DS-5103(Waste Airlock (CC)),8,G1
025-4-1-1,025-04 P2_DP동_4층_AD-4114(모성보호실)(입문),8,N1
035-33-1-1,035-33 P3_유틸리티동_1층_UT-1001(케이블룸[남측]),8,G1
29-32-1-1,029-32 P3_생산동_1층_DS-1615(EPS-3W),8,G1
30-14-1-1,030-14 P3_생산동_1층_DS-1261(전실),8,G1
30-51-1-2,030-51 P3_생산동_1층_WH-1227(반입도크-1[출문]),8,T3
303-3-1-1,303-03 P4_3층_P4-MF-3645(MCC),8,G1
31-1-1-2,031-01 P3_생산동_2층_DS-2318(모성보호실(출문)),8,N1
31-19-1-1,031-19 P3_생산동_2층_DS-2619(2F-MCC-2W),8,G1
34-28-1-1,034-28 P3_GMP_5F_DS-5213(Waste Airlock),8,G1
50-20-1-2,50-20 ADC_1F_WH-1203(반출도크)_입문,8,T2
505-13-1-1,505-13 P4_GMP_5F_SA-5174(EM EQUIPMENT STORAGE),8,G1
512-81-1-1,512-81 P5_DS동_RF층_DS-4914(#14 엘리베이터 기계실),8,T1
512-88-1-1,512-88 P5_DS동_RF층_DS-4911A(#11 엘리베이터(인화물용)),8,T1
513-50-1-1,513-50 P5_DS동_2층_DS-2986(휴게실),8,N1
514-69-1-1,514-69 P5_GMP_3F_DS-3704(COLD ROOM(2to8℃)),8,G1
516-15-1-1,516-15 P5_MS동_1층_MS-1115(STEAM STATION),8,G1
519-11-1-1,519-11 P5_WWT동_3층_P5-WT-3381(#2 전실 입문),8,T2
519-2-1-1,519-02 P5_WWT동_1층_P5-WT-1103(약품하역장 입문),8,T2
519-6-1-1,519-06 P5_WWT동_3층_P5-WT-3631(I/O ROOM),8,G1
523-5-1-2,523-05 P5_DS동_UT 방향 화물 Gate 출문,8,T3
600-38-1-1,600-38 BP2_5층_P4-A2-5604(UPS실),8,G1
600-5-1-1,600-05 BP2_1층_P4-A2-1304(PIP 사무실-4),8,G1
700-12-1-1,700-12_개발동 메인 S/G #수동문-입문,8,T2
013-23-1-1,013-23 P1_GMP_8F_DP-8165(Waste Airlock (DP 8F)),7,G1
022-47-1-1,022-47 P2_커뮤니티동_1층_세미나룸,7,G3
022-49-1-1,022-49 P2_커뮤니티동_1층_Communication Room-1,7,G1
025-10-1-1,025-10-01-01 P2_DP동_5층_CM-5602(전기실),7,G1
033-37-1-1,033-37 P3_생산동_4층_QC-4612(4F-EPS-1E),7,G1
033-96-1-1,033-96 P3_생산동_4층_CO-4230(복도-2),7,T1
035-48-1-1,035-48 P3_유틸리티동_3층_UT-3026(문서고),7,G1
035-7-1-1,035-07 P3_유틸리티동_1층_UT-1012(Office Room-정문),7,T2
103-19-1-1,103-19 P4_1층_P4-MF-1645(MCC),7,G1
105-11-1-1,105-11 P4_1층_P4-MF-1648(MCC),7,G1
307-4-1-1,307-4 P4 3MF층 P4-AD-3M973 - 2,7,G1
31-33-1-1,031-33 P3_GMP_2F_DS-2626(BMS I/O Room),7,G1
32-39-1-1,[철거24.12.09]032-39 P3_GMP_3F_DS-3625(BMS I/O Room),7,G1
350-23-1-1,350-23 P3_OT_1층_오일탱크실-2,7,G1
43-34-1-2,043-34-2 개발동 4층(옥상) 기계실(연못방향),7,G1
50-13-1-1,50-13 ADC_GMP_1F_WH-1104(Toxic Storage),7,G1
50-18-1-2,50-18 ADC_1F_WH-1202(폐기물수집실)_입문,7,T2
503-4-1-1,503-04 P4_GMP_5F_MF-5661(MCS/IO ROOM),7,G1
511-10-1-1,511-10 P5_DS동_2층_DS-2631(MCC-1),7,G1
511-13-1-1,511-13 P5_GMP_2F_DS-2632(MCS IO Room),7,G1
514-12-1-1,514-12 P5_DS동_1층_DS-1983(FACILITY PARTS STORAGE),7,G1
516-12-1-1,516-12 P5_MS동_1층_MS-1113(가운수거실),7,G1
516-23-1-2,516-23 P5_MS동_1층_MS-1391(방재센터 출문),7,T3
517-10-1-2,517-10 P5_MS동_8층_MS-8401(공조실 출문),7,T3
517-2-1-1,517-02 P5_MS동_4층_MS-4632(MCC),7,G1
517-3-1-1,517-03 P5_MS동_5층_MS-5811(실린더 가스룸),7,G1
519-11-1-2,519-11 P5_WWT동_3층_P5-WT-3381(#2 전실 출문),7,T3
519-15-1-1,519-15 P5_US동_1층_P5-US-1611(전기실),7,G1
52-72-1-1,52-72 ADC_GMP_3F_QC-3206(Strain Handling Room),7,G1
523-37-1-1,523-37 P5_DS동_Main 로비 안면 S/G #1 입문,7,N1
523-38-1-1,523-38 P5_DS동_Main 로비 안면 S/G #2 입문,7,N1
523-5-1-1,523-05 P5_DS동_UT 방향 화물 Gate 입문,7,T2
600-32-1-1,600-32 BP2_5층_P4-A2-5501(예비실),7,G1
012-4-1-1,012-04 DS-1403A(전기실 내부)#54,6,G1
012-45-1-2,012-45 DS-5701(옥상)(발코니출입구)#95_출문,6,T2
012-56-1-1,012-56 P1_K-GMP_6F_DS-6322(DP Server Room),6,G1
013-1-1-1,013-01 DP동 5층(Future Room),6,G1
022-16-1-1,022-16-01 P2_커뮤니티동_4층(옥상)_M-402A(전기실),6,G1
022-18-1-1,022-18-1-1 P2_커뮤니티동_3층_휘트니스센터 입구,6,N2
022-41-1-2,022-41(C-385)-02 P2_커뮤니티동_3층_준법경영팀,6,G1
022-61-1-2,022-61 P2_커뮤니티동_3층_TF Office-5-2,6,G1
023-2-1-1,023-02-01-01 P2_DS동_1층_DS-1602(전기실),6,G1
033-20-1-1,033-20 P3_생산동_4층_AD-4357(장비보관실),6,G1
033-80-1-1,033-80 P3_GMP_4F_QC-4211(LN2 Storage),6,G1
035-92-1-1,"035-92 P3_GMP_3F_CO-3090(BEMS, BMS I/O Room)",6,G1
090-5-1-1,090-05 P4_WWT_3층_W-302-2(TMS실),6,G1
104-7-1-1,104-07 P4_GMP_1F_P4-SA-1171(Clean Corridor),6,T1
203-9-1-1,203-09 P4_GMP_2F_WH-2112(CIP200 STORAGE),6,G1
30-45-1-1,030-45 P3_K-GMP_1F_WH-1111(Ambient Storage),6,G1
30-51-1-1,030-51 P3_생산동_1층_WH-1227(반입도크-1[입문]),6,T2
301-15-1-1,301-15 P4_GMP_3F_P4-SA-3213(Techcore),6,G1
31-32-1-1,031-32 P3_GMP_2F_DS-2627(MCS I/O room),6,G1
34-20-1-1,034-20 P3_생산동_지붕층_DS-R616(MCC-2),6,G1
405-3-1-1,405-03 P4_4층_P4-MF-4648(MCC),6,G1
43-1-1-1,043-01 개발동 1층 서편출입문(입문),6,T2
50-25-1-1,50-25 ADC_1F_MF-1806(WWT 슬러지배출),6,G1
503-17-1-1,503-17 P4_GMP_5F_MF-5414(HVAC Room-4),6,G1
51-35-1-1,51-35 ADC_GMP_2F_WH-2215(MM STORAGE-2),6,G1
51-92-1-1,51-92 ADC_GMP_2F_DS-2152(GOWNING A/L 3-7(OUT)),6,G2
512-71-1-2,512-71 P5_DS동_RF층_DS-4905(5번 계단 출문),6,T1
512-80-1-2,512-80 P5_DS동_RF층_DS-4402(공조기실-2 출문),6,T3
512-9-1-1,512-09 P5_DS동_1층_DS-1501(STEAM STATION),6,G1
513-17-1-1,513-17 P5_GMP_2F_DS-2634(MCS IO Room),6,G1
513-29-1-1,513-29 P5_GMP_3F_DS-3634(MCS IO Room),6,G1
513-45-1-1,513-45 P5_DS동_RF층_DS-4908(8번 계단 입문),6,T1
513-46-1-1,513-46 P5_DS동_RF층_DS-4909(9번 계단 입문),6,T1
514-41-1-1,514-41 P5_DS동_3층_DS-3402(공조기실-2 입문),6,T2
516-49-1-1,516-49 P5_MS동_3층_MS-3340(CLIENT ROOM-4),6,G1
517-4-1-1,517-04 P5_MS동_5층_MS-5812(가스필터룸),6,G1
517-5-1-1,517-05 P5_MS동_5층_MS-5631(MCC),6,G1
517-9-1-1,517-09 P5_MS동_8층_MS-8631(MCC),6,G1
518-10-1-1,518-10 P5_UT동_2층_P5-UT-2101(#1 냉동기실),6,G1
518-7-1-1,518-07 P5_UT동_1층_P5-UT-1106(발전기실 입문),6,T2
52-54-1-1,52-54 ADC_GMP_3F_QC-3125(LN2 Supply Room),6,G1
52-61-1-1,52-61 ADC_GMP_3F_QC-3202(Material A/L),6,G1
523-30-1-2,523-30 P5_임시보안동 화물 Gate  출문,6,T3
523-35-1-1,523-35 P5_DS동_Sub 로비 안면 S/G #1 입문,6,N1
54-87-1-1,54-87 ADC_PH1_MF-5962(#2 계단 전실)_입문,6,T1
55-5-1-2,55-05 ADC S/G 화물게이트_출문,6,T2
600-14-1-1,600-14 BP2_1층_P4-A2-1206(BS 회의실 입문),6,G3
600-14-1-2,600-14 BP2_1층_P4-A2-1206(BS 회의실 출문),6,G3
700-72-1-2,700-72_P4 UT방향 수동문 출문,6,T3
003-1-2-2,003-01 P3_생산동_정문 SPEED GATE-1 출문,5,T2
011-57-1-1,011-57 P1_2F_Q1-2011(PCR Vestibule),5,G1
022-58-1-1,022-58 P2_커뮤니티동_3층_TF Office-2-1,5,G1
024-25-1-1,024-25-01-01 P2_DP동_1층_AD-1215(조종실),5,G1
